link;titulo;descricao;ingredientes;instrucao;porcao
https://www.tastemade.com.br/videos/bolo-da-noiva-de-abacaxi;b'Bolo de Noiva de Abacaxi';b'Maio \xc3\xa9 conhecido como o \xe2\x80\x9cm\xc3\xaas das noivas\xe2\x80\x9d. Para celebrar, preparamos essa receita lind\xc3\xadssima de bolo que pode ser feito em casa.';[b'7 gemas', b'3 x\xc3\xadcaras de a\xc3\xa7\xc3\xbacar ', b'1 \xc2\xbd x\xc3\xadcara de \xc3\xa1gua morna', b'4 \xc2\xbd x\xc3\xadcaras de farinha de trigo', b'1 pitada de sal', b'1 \xc2\xbd colher de sopa de fermento em p\xc3\xb3', b'7 claras em neve', b'3 x\xc3\xadcaras de brigadeiro branco', b'1 x\xc3\xadcara de abacaxi em lata picadinho', b'Calda do abacaxi em lata', b'1 abacaxi inteiro sem casca', b'1 x\xc3\xadcara de creme de leite fresco batido em ponto de chantilly'];[b'Em um recipiente, bater as gemas e com a\xc3\xa7\xc3\xbacar at\xc3\xa9 obter uma mistura clara e fofa.', b'Adicionar a \xc3\xa1gua e bater mais um pouco.', b'Juntar a farinha e a pitada de sal, e misturar bem.', b'Adicionar o fermento qu\xc3\xadmico e misturar.', b'Juntar as claras em neve e misturar delicadamente.', b'Dividir em tr\xc3\xaas formas untadas e enfarinhadas, e levar ao forno preaquecido \xc3\xa0 180 graus por 40 minutos. Reservar para esfriar.', b'Com o abacaxi descascado, retirar os \xe2\x80\x9colhinhos\xe2\x80\x9d passando a faca em volta de cada um. ', b'Cortar em rodelas finas e dispor em uma assadeira coberta com papel anti-aderente. Levar ao forno pr\xc3\xa9-aquecido \xc3\xa0 180 graus por 20 minutos ou at\xc3\xa9 come\xc3\xa7ar a dourar.', b'Retirar do forno e colocar em forminha de muffins untadas com \xc3\xb3leo de coco. Voltar para o forno \xc3\xa0 100 graus por aproximadamente 40 minutos ou at\xc3\xa9 que estejam secas e levemente douradas.', b'Retirar das forminha e deixar esfriar.', b'Em um recipiente, misturar o brigadeiro com o abacaxi em calda picado.', b'Em um prato, colocar um disco de bolo, umedecer bem com a calda do abacaxi e colocar metade do brigadeiro de abacaxi. Espalhar bem e cobrir com o segundo disco. Repetir o processo mais uma vez e terminar com o disco de bolo.', b'Cobrir o bolo com uma camada bem fina de chantilly e finalizar com os abacaxis desidratados.'];10 pessoas
https://www.tastemade.com.br/videos/spaghetti-al-ragu-bolognese;b'Spaghetti Al Rag\xc3\xb9 Bolognese';b'Que tal aprender a verdadeira receita do Spaghetti al ragu bolognese? Voc\xc3\xaa vai se surpreender com esse cl\xc3\xa1ssico, digno de um Master of Pasta.';[b'2 colheres de sopa de azeite de oliva', b'1 cebola em cubinhos', b'1 cenoura em cubinhos', b'1 talo de sals\xc3\xa3o em cubinhos', b'1 dente de alho picado', b'1 folha de louro', b'250g de m\xc3\xbasculo mo\xc3\xaddo', b'250g de pernil su\xc3\xadno mo\xc3\xaddo', b'\xc2\xbd x\xc3\xadcara de vinho tinto seco', b'1 x\xc3\xadcara de caldo de carne', b'3 colheres de sopa de extrato de tomate', b'1 x\xc3\xadcara de leite', b'Sal', b'Pimenta do reino', b'Folhas de manjeric\xc3\xa3o roxo', b'500g de Spaghetti Barilla', b'Queijo grana padano'];[b'Aquecer uma panela, regar com azeite e dourar a cebola, a cenoura, o sals\xc3\xa3o, o alho e o louro.', b'Acrescentar a carne de gado, a carne su\xc3\xadna e refogar bem.', b'Adicionar o vinho tinto e depois de reduzir completamente, juntar o caldo de carne e o extrato de tomate. Cozinhar em fogo baixo por, aproximadamente, 1 hora.', b'Adicionar o leite, temperar com sal e pimenta do reino e cozinhar por mais 10 minutos.', b'Juntar as folhas de manjeric\xc3\xa3o e deixar cozinhando em fogo baixo enquanto cozinha o Spaghetti Barilla.', b'Em \xc3\xa1gua fervente, juntar 2 colheres de sopa de sal grosso e cozinhar o Spaghetti Barilla.', b'Escorrer o Spaghetti Barilla 2 minutos antes do tempo indicado na embalagem.', b'Misturar imediatamente o Spaghetti Barilla ao ragu alla bolognese e terminar o cozimento no molho.', b'Finalizar com queijo grana padano e com as folhas de manjeric\xc3\xa3o roxo.'];
https://www.tastemade.com.br/programas/raizesdosbrasileiros/bacalhau-as-natas-com-batata-palha;b'Bacalhau \xc3\xa0s Natas com Batata Palha';b'No segundo epis\xc3\xb3dio de Ra\xc3\xadzes dos Brasileiros, Isadora Becker visita o Rancho Portugu\xc3\xaas, em S\xc3\xa3o Paulo. L\xc3\xa1, ela saboreia receitas tradicional\xc3\xadssimas com bacalhau e se inspira para preparar uma vers\xc3\xa3o de Bacalhau \xc3\xa0s Natas para todo mundo se juntar para saborear com um toque bem brasileiro: finalizando o prato com batata palha Yoki.';[b'1 cebola cortada em meia lua', b'3 dentes de alho cortados em lascas', b'50ml de azeite de oliva ', b'1 folha de louro', b'800g de bacalhau em lascas dessalgado', b'3 batatas grandes cortadas em cubo', b'\xc3\x93leo para fritar', b'500ml de molho bechamel', b'200ml de nata', b'Pimenta branca', b'Noz moscada', b'Sal', b'100g de parmes\xc3\xa3o ralado', b'Salsinha picada', b'1 pacote de batata palha Yoki'];[b'Em uma frigideira quente, refogar a cebola com azeite de oliva at\xc3\xa9 dourar.', b'Adicionar o alho e o louro e refogar at\xc3\xa9 soltarem os aromas. ', b'Juntar o bacalhau em lascas e cozinhar, se necess\xc3\xa1rio adicionar um pouco mais de azeite. Reservar.', b'Aquecer uma panela com \xc3\xb3leo e fritar as batatas em cubos at\xc3\xa9 ficarem cozidas, transparentes.', b'Escorrer em papel toalha e reservar. ', b'Adicionar o molho bechamel,  a nata e as batatas fritas no bacalhau, temperar com a pimenta branca , a noz moscada e o sal.', b'Levar a mistura a uma travessa e cobrir com o queijo ralado e a batata palha.', b'Levar ao forno preaquecido a 180 graus e deixar at\xc3\xa9 dourar.', b'Antes de servir salpicar a salsa picada.'];
https://www.tastemade.com.br/videos/baiao-de-dois-2019;b'Bai\xc3\xa3o de Dois';b'A sua fam\xc3\xadlia vai amar essa receita deliciosa de bai\xc3\xa3o de dois!';[b'3 colheres de sopa de manteiga de garrafa ', b'2 x\xc3\xadcaras de carne seca pr\xc3\xa9 cozida em cubinhos', b'1 cebola picada', b'2 dentes de alho picados', b'1 x\xc3\xadcara de queijo coalho em cubinhos', b'1 \xc2\xbd x\xc3\xadcara de arroz pr\xc3\xa9 cozido', b'1 \xc2\xbd x\xc3\xadcara de feij\xc3\xa3o de corda pr\xc3\xa9 cozido', b'1 x\xc3\xadcara de caldo do cozimento do feij\xc3\xa3o', b'2 colheres de sopa de coentro picado', b'Sal'];[b'Em uma panela, dispor 1 colher de sopa de manteiga de garrafa e refogar a carne seca at\xc3\xa9 que comece a dourar.', b'Acrescentar a cebola e refogar at\xc3\xa9 que comece a ficar transparente.', b'Acrescentar o alho e refogar por mais 3 minutos. Reservar.', b'Na mesma panela, acrescentar mais 1 colher de sopa de manteiga de garrafa e refogar o queijo coalho at\xc3\xa9 que fique dourado de todos os lados. Reservar.', b'Ainda na mesma panela, acrescentar o restante da manteiga de garrafa, dispor o feij\xc3\xa3o e o arroz e misturar rapidamente.', b'Adicionar a carne refogada, o caldo do cozimento do feij\xc3\xa3o e tampar a panela. Cozinhar por, aproximadamente, 5 minutos, ou at\xc3\xa9 que o caldo seque.', b'Dispor o queijo coalho e o coentro para finalizar.'];3 pessoas
https://www.tastemade.com.br/videos/goulash-com-pure-de-batatas;b'Goulash com Pur\xc3\xaa de Batatas';b'Aposte no Goulash, esse famoso prato h\xc3\xbangaro, para harmonizar perfeitamente com o sabor encorpado da sua Brahma Extra Lager!';[b'200g de m\xc3\xbasculo cortado em cubos', b'200g de fil\xc3\xa9 su\xc3\xadno cortado em cubos', b'Sal', b'Pimenta-do-reino', b'2 colheres de ch\xc3\xa1 de p\xc3\xa1prica', b'3 colheres de sopa de azeite de oliva', b'100g de bacon em cubos', b'1 cebola cortada em cubos', b'2 dentes de alho picados', b'1 x\xc3\xadcara de vinho tinto', b'300g de tomate pelado em peda\xc3\xa7os', b'2 x\xc3\xadcaras de caldo de carne', b'Folhas de tomilho e alecrim'];[b'Temperar as carne com sal, pimenta-do-reino e p\xc3\xa1prica.', b'Aquecer uma panela, regar com azeite e selar a carne.', b'Adicionar o bacon, a cebola e, o alho e refogar bem.', b'Juntar o vinho tinto e depois de 3 minutos juntar o tomate pelado e o caldo de carne. Tampar e cozinhar por 2h at\xc3\xa9 a carne come\xc3\xa7ar a desmanchar.', b'Juntar o alcrim  e servir com pur\xc3\xaa de batatas.'];4 pessoas
https://www.tastemade.com.br/videos/tortilhas-de-babatas-com-queijo;b'Tortilha de Batatas com Queijo';b'F\xc3\xa1cil e deliciosa, essa tortilha de batatas com queijo acompanha uma Brahma Extra Red Lager. Chame os amigos e fa\xc3\xa7a hoje mesmo!';[b'4 batatas rosa m\xc3\xa9dias ', b'\xc3\x93leo para fritar', b'Sal a gosto', b'P\xc3\xa1prica doce a gosto', b'5 ovos', b'Salsinha picada a gosto', b'\xc2\xbd x\xc3\xadcara de creme de queijo', b'Azeite para untar', b'250g de queijo gruyere ralado'];[b'Cortar as batatas em rodelas e dispor em uma panela com \xc3\xb3leo quente. Escorrer em papel toalha.', b'Temperar com sal e p\xc3\xa1prica e reservar.', b'Bater os ovos e temperar com sal e salsinha picada', b'Juntar as batatas e o creme de queijo e misturar bem.', b'Dispor azeite em uma frigideira e dispor metade da mistura de batatas.', b'Rechear com o queijo gruyere e dispor o restante de batatas.', b'Virar a tortilha para dourar dos dois lado e servir.'];2 pessoas
https://www.tastemade.com.br/videos/almondega-supreme-sadia;b'Alm\xc3\xb4ndegas de Frango Supreme';b'A qualidade do frango Sadia voc\xc3\xaa j\xc3\xa1 conhece, n\xc3\xa9? O que voc\xc3\xaa ainda n\xc3\xa3o sabe, \xc3\xa9 que pode fazer uma receita de alm\xc3\xb4ndegas deliciosa com ele. Veja o v\xc3\xaddeo e saiba como.';[b'100g de presunto picado', b'100g de queijo ralado', b'100g de requeij\xc3\xa3o', b'1 colher de sopa de azeite de oliva', b'1 cebola picada em cubinhos', b'1 dente de alho', b'\xc2\xbc x\xc3\xadcara de bacon picado', b'300g de frango Sadia mo\xc3\xaddo', b'Sal', b'Pimenta do reino', b'1 fatia de p\xc3\xa3o esmigalhado', b'\xc2\xbd x\xc3\xadcara de farinha de p\xc3\xa3o', b'1 x\xc3\xadcara de farinha de trigo', b'2 ovos batidos', b'1 x\xc3\xadcara de farinha de p\xc3\xa3o', b'2 \xc2\xbd x\xc3\xadcaras de molho branco', b'1 x\xc3\xadcara de queijo parmes\xc3\xa3o ralado', b'Salsinha picada a gosto'];[b'Em uma tigela, misturar o presunto, o queijo e o requeij\xc3\xa3o. Reservar.', b'Refogar a cebola e o alho e o bacon no azeite de oliva at\xc3\xa9 dourar. Reservar.', b'Em uma tigela, dispor o frango Sadia e temperar com sal e pimenta do reino.', b'Adicionar a cebola e o alho refogados e o bacon, o p\xc3\xa3o esmigalhado, a farinha de p\xc3\xa3o e misturar bem.', b'Abrir pequenas por\xc3\xa7\xc3\xb5es na palma da m\xc3\xa3o e rechear com a mistura de queijo e presunto.', b'Empanar na farinha de trigo, no ovo e na farinha de p\xc3\xa3o.', b'Fritar em \xc3\xb3leo quente at\xc3\xa9 ficarem douradinhas. Escorrer em papel absorvente e reservar.', b'Em um refrat\xc3\xa1rio, dispor o molho branco, as alm\xc3\xb4ndegas e polvilhar com queijo.', b'Levar ao forno preaquecido a 180 graus por, aproximadamente, 15 minutos ou at\xc3\xa9 que o queijo esteja gratinado.', b'Finalizar com salsinha picada.'];
https://www.tastemade.com.br/videos/frango-assado-caprese-sadia;b'Frango Assado Caprese ';b'R\xc3\xa1pido, f\xc3\xa1cil e delicioso? Esse frango caprese vai te conquistar!';[b'1 tomate', b'200g de mu\xc3\xa7arela de b\xc3\xbafala', b'2 fil\xc3\xa9s de peito de frango Sadia', b'Sal a gosto', b'Pimenta do reino a gosto', b'Folhas de um ma\xc3\xa7o de manjeric\xc3\xa3o', b'2 colheres de sopa de azeite de oliva', b'\xc2\xbd x\xc3\xadcara de parmes\xc3\xa3o ralado'];[b'Cortar o tomate em rodelas. Reservar.', b'Cortar a mu\xc3\xa7arela em rodelas. Reservar.', b'Fazer cortes no frango Sadia sem cortar at\xc3\xa9 o final da carne.', b'Temperar com sal e pimenta do reino.', b'Entre os cortes no frango Sadia, dispor uma rodela de tomate, uma de mu\xc3\xa7arela de b\xc3\xbafala e uma folha de manjeric\xc3\xa3o.', b'Pincelar azeite de oliva, cobrir com queijo parmes\xc3\xa3o e levar para o forno a 180 graus por 30 minutos ou at\xc3\xa9 que o frango Sadia esteja assado e o queijo gratinado.'];
https://www.tastemade.com.br/videos/frango-com-molho-de-limao-siciliano;b'Frango com Molho de Lim\xc3\xa3o Siciliano';b'Esse frango com molho de lim\xc3\xa3o siciliano \xc3\xa9 pr\xc3\xa1tico, delicioso e perfeito para impressionar os sogros. E se for acompanhado de uma Brahma Extra Weiss, voc\xc3\xaa vai arrasar! ';[b'4 sobrecoxas de frango', b'Sal', b'Pimenta- do-reino', b'Folhas de tomilho a gosto', b'2 colheres de sopa de manteiga', b'2 colheres de sopa de azeite de oliva', b'200g de batatinhas mini', b'1 cebola cortada em p\xc3\xa9talas', b'2 dentes de alho amassados', b'1 x\xc3\xadcara de creme de leite fresco', b'1 x\xc3\xadcara de caldo de frango', b'Folhas de espinafre', b'Suco de 2 lim\xc3\xb5es sicilianos', b'Rodelas de lim\xc3\xa3o siciliano para decorar', b'2 colheres de sopa de salsinha picada'];[b'Temperar ambos os lados do frango com sal, pimenta-do-reino e tomilho.', b'Em uma frigideira derreter a manteiga e acrescentar o azeite. Dourar em fogo alto o frango por, aproximadamente, 3 minutos de cada lado. Reservar.', b'Na mesma panela, dispor as batatinhas e refogar at\xc3\xa9 ficarem douradas.', b'Adicionar a cebola, o alho e juntar o creme de leite e o caldo de frango.', b'Juntar as sobrecoxas e as e deixar cozinhar por 15 minutos.', b'Reduzir o fogo para m\xc3\xa9dio, juntar o suco de lim\xc3\xa3o e as folhas de espinafre. Deixar ferver por 5 minutos.', b'Dispor as rodelas de lim\xc3\xa3o.', b'Corrigir o sal e a pimenta e retirar do fogo.', b'Finalizar com salsinha picada.'];2 pessoas
https://www.tastemade.com.br/videos/escondidinho-de-carne-louca;b'Escondidinho de Carne Louca';b'Utilize a faca ideal para descascar e filetar legumes e prepare um pr\xc3\xa1tico e delicioso escondidinho!';[b'1 piment\xc3\xa3o vermelho ', b'200g de carne cozida desfiada', b'2 tomates sem semente e sem pele em tiras', b'\xc2\xbd cebola roxa em tiras', b'\xc2\xbc ma\xc3\xa7o de salsinha picada', b'\xc2\xbc x\xc3\xadcara de vinagre de vinho tinto', b'\xc2\xbd x\xc3\xadcara de azeite de oliva', b'Sal', b'Pimenta-do-reino', b'500g de batata cozida em cubos grandes', b'\xc2\xbd x\xc3\xadcara de creme de leite fresco', b'2 x\xc3\xadcaras de queijo mu\xc3\xa7arela ralado', b'1 x\xc3\xadcara de queijo parmes\xc3\xa3o ralado'];[b'Com a faca de legumes, limpar e fatiar o piment\xc3\xa3o vermelho. Reservar.', b'Em uma tigela, amassar as batatas, misturar o creme de leite e temperar com sal e pimenta. Reservar.', b'Em um recipiente, misturar a carne, o tomate, a cebola, o piment\xc3\xa3o vermelho e a salsinha. Temperar com o vinagre, o azeite, o sal e a pimenta. ', b'Dispor a carne em um refrat\xc3\xa1rio e cobrir com o queijo mu\xc3\xa7arela ralado.', b'Cobrir com o pur\xc3\xaa de batatas e finalizar com o queijo parmes\xc3\xa3o ralado.', b'Levar ao forno preaquecido a 180 graus por, aproximadamente, 30 minutos ou at\xc3\xa9 que o queijo esteja gratinado.'];
https://www.tastemade.com.br/programas/sadia-origens/sadia-serie-ep-06;b'Frango com Macarr\xc3\xa3o';b'Michele Crispim visita a f\xc3\xa1brica da Sadia e acompanha o processo de produ\xc3\xa7\xc3\xa3o das coxas frango temperadas. Depois, Michele volta pra cozinha e prepara uma macarronada com legumes e frango pr\xc3\xa1tica e deliciosa, perfeita para voc\xc3\xaa fazer em casa hoje mesmo! ';[b'800g de coxa de frango assa f\xc3\xa1cil Sadia', b'\xc2\xbd cebola picada', b'2 dentes de alho picados', b'\xc2\xbd cenoura picada (metade/ metade)', b'2 colheres de sopa de sals\xc3\xa3o em cubos', b'2 tomates maduros picados (grande)', b'2 colheres de sopa de passata de tomate', b'Sal', b'Pimenta do reino', b'500g de talharim cozido'];[b'Remover a embalagem externa, manter as coxas de frango dentro do saco transparente pr\xc3\xb3prio para assar e dispor em uma assadeira funda.', b'Assar em forno preaquecido a 220 graus por uma hora.', b'Manter a assadeira no centro do forno, evitando contato com as partes aquecidas (paredes, resist\xc3\xaancia, grades e teto).     ', b'Aquecer uma frigideira, regar com azeite, refogar a cebola, adicionar o alho e refogar por mais 1 minuto.', b'Adicionar o sals\xc3\xa3o, refogar mais 2 minutos, juntar os tomates e refogar at\xc3\xa9 que murchem.', b'Juntar a passata de tomate e temperar com sal e pimenta do reino. Deixar cozinhar em fogo baixo por, aproximadamente, 5 minutos.', b'Retirar a assadeira do forno com cuidado. Caso a embalagem n\xc3\xa3o tenha aberto sozinha, fa\xc3\xa7a uma abertura na parte superior (aten\xc3\xa7\xc3\xa3o: produto quente, pode conter vapor no interior da embalagem).', b'Retornar as coxas de frango ao forno para dourar por mais 10 minutos ou at\xc3\xa9 que atinja a cor desejada.', b'Juntar a massa fresca cozida ao molho e misturar bem para que o molho envolva toda a massa.', b'Servir as coxas de frango com o macarr\xc3\xa3o.'];
https://www.tastemade.com.br/videos/lasanha-ao-ragu-de-cogumelos;b'Lasanha ao Ragu de Cogumelos';b'N\xc3\xa3o sabe ainda o que fazer para o almo\xc3\xa7o do pr\xc3\xb3ximo domingo? Lasanha ao ragu de cogumelos! Acompanha uma Brahma Red Lager pra ficar perfeito.';[b'2 colheres de sopa de manteiga', b'1 cebola cortada em p\xc3\xa9talas', b'1 dente de alho picado', b'2 x\xc3\xadcaras de shiitake', b'2 x\xc3\xadcaras de shimeji', b'2 x\xc3\xadcaras de cogumelo paris', b'pimenta-do-reino', b'\xe2\x85\x93 de x\xc3\xadcara de vinho tinto seco', b'1 lata (400g) de tomate pelado picado', b'3 colheres (sopa) de salsinha picada', b'3 x\xc3\xadcaras de ch\xc3\xa1 de molho bechamel', b'200g de massa para lasanha', b'3 \xc2\xbd  x\xc3\xadcaras de ch\xc3\xa1 de queijo mu\xc3\xa7arela ', b'1 x\xc3\xadcara de ch\xc3\xa1 de queijo parmes\xc3\xa3o para finalizar'];[b'Em uma frigideira quente, derreter a manteiga e refogar a cebola. Reservar.', b'Na mesma frigideira, refogar o alho, juntar os cogumelos e refogar at\xc3\xa9 secar bem o l\xc3\xadquido.', b'Temperar com sal e pimenta-do-reino.', b'Juntar o vinho tinto, deixar evaporar o \xc3\xa1lcool e adicionar o tomate pelado.', b'Deixar cozinhar at\xc3\xa9 o molho ficar consistente.', b'Juntar a salsinha. Reservar.', b'No fundo de uma forma refrat\xc3\xa1ria dispor o molho bechamel e por cima a massa de lasanha.', b'Colocar uma camada de ragu de cogumelos, queijo mu\xc3\xa7arela, massa de lasanha, molho bechamel e repetir o processo finalizando com molho bechamel e parmes\xc3\xa3o ralado.', b'Levar ao forno a 180 graus por 20 minutos.'];4 pessoas
https://www.tastemade.com.br/videos/rocambole-folhado-de-carne;b'Rocambole Folhado de Carne';b'Capriche no almo\xc3\xa7o do fim de semana com essa receita de rocambole folhado de carne!';[b'600g de carne mo\xc3\xadda', b'2 ovos', b'2 fatias de p\xc3\xa3o esmigalhado', b'Sal', b'\xc2\xbc  colher de ch\xc3\xa1 de pimenta calabresa', b'\xc2\xbd colher de ch\xc3\xa1 de p\xc3\xa1prica defumada', b'Salsinha a gosto', b'200g de bacon em fatias', b'200g de queijo mu\xc3\xa7arela ralado', b'2 x\xc3\xadcaras de folhas de espinafre', b'300g de massa folhada laminada', b'1 ovo batido'];[b'Em uma tigela, misturar a carne mo\xc3\xadda com os ovos e as migalhas de p\xc3\xa3o e temperar com sal, pimenta calabresa, a p\xc3\xa1prica defumada e a salsinha.', b'Sobre uma camada de filme pl\xc3\xa1stico, abrir a carne e com a m\xc3\xa3o formar um ret\xc3\xa2ngulo.', b'Dispor as fatias de bacon, o queijo mu\xc3\xa7arela e as folhas de espinafre.', b'Enrolar com aux\xc3\xadlio do pl\xc3\xa1stico e dispor sobre a massa folhada.', b'Enrolar na massa folhada, fechar bem as pontas e fazer pequenos cortes em sua superf\xc3\xadcie.', b'Pincelar com o ovo batido e levar ao forno preaquecido a 180 graus por, aproximadamente, 40 minutos ou at\xc3\xa9 que esteja bem dourado.'];4 pessoas
https://www.tastemade.com.br/videos/rolinho-vietnamita-e-tare;b'Rolinho Vietnamita e Tar\xc3\xaa';b'Aprenda a preparar um delicioso e refrescante rolinho vietnamita com molho tar\xc3\xaa. ';[b'1 x\xc3\xadcara molho de soja', b'1 x\xc3\xadcara de sak\xc3\xaa mirim', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'6 folhas de papel de arroz', b'\xc3\x81gua morna', b'Folhas de hortel\xc3\xa3', b'250g de camar\xc3\xb5es m\xc3\xa9dios refogados', b'1 x\xc3\xadcara de cenoura cortada em bast\xc3\xb5es', b'1 x\xc3\xadcara de pepino japon\xc3\xaas cortado em bast\xc3\xb5es', b'6 folhas de alface em tiras', b'1 \xc2\xbd x\xc3\xadcara de macarr\xc3\xa3o de arroz preparado conforme instru\xc3\xa7\xc3\xb5es da embalagem'];[b'Levar ao fogo m\xc3\xa9dio o molho de soja, o sak\xc3\xaa e o a\xc3\xa7\xc3\xbacar. Mexer de vez em quando e deixar a mistura cozinhar at\xc3\xa9 reduzir a \xe2\x85\x93 da quantidade inicial e obter uma consist\xc3\xaancia de calda mole. Reservar para esfriar.', b'Mergulhar a folha de arroz na \xc3\xa1gua morna por, aproximadamente, 30 segundos ou at\xc3\xa9 que amole\xc3\xa7a.', b'Dispor sobre uma superf\xc3\xadcie plana e rechear o centro do papel de arroz com as folhas de hortel\xc3\xa3, os camar\xc3\xb5es, a cenoura, o pepino, a alface e o macarr\xc3\xa3o.', b'Enrolar, cortar ao meio e ao meio novamente. Repetir o processo com as outras folhas de papel de arroz', b'Servir com o molho tar\xc3\xaa.'];6
https://www.tastemade.com.br/videos/blondie-de-chocolate-branco-com-frutas-vermelhas;b'Blondie de Chocolate Branco com Frutas Vermelhas';b'Essa receita de blondie com frutas vermelhas \xc3\xa9 super simples de fazer e fica uma del\xc3\xadcia!';[b'300g de chocolate branco', b'200g de manteiga sem sal', b'1 x\xc3\xadcara de a\xc3\xa7\xc3\xbacar', b'4 ovos', b'1 colher de ch\xc3\xa1 de ess\xc3\xaancia de baunilha', b'2 x\xc3\xadcaras de farinha de trigo', b'\xc2\xbd colher de ch\xc3\xa1 de fermento em p\xc3\xb3', b'1 pitada de sal', b'1 x\xc3\xadcara de geleia de frutas vermelhas'];[b'Em banho maria, derreter o chocolate e a manteiga.', b'Retirar do fogo, juntar o a\xc3\xa7\xc3\xbacar, misturar bem e em seguida adicionar os ovos e a baunilha.', b'Acrescentar a farinha, o fermento e o sal.', b'Dispor a mistura em uma assadeira untada e coberta com papel manteiga e dispor colheradas de geleia de frutas vermelhas.', b'Assar em forno preaquecido a 180 graus por, aproximadamente, 30 minutos.', b'Deixar esfriar, refrigerar por 2 horas e cortar em peda\xc3\xa7os.'];6
https://www.tastemade.com.br/videos/cheesecake-no-potinho;b'Cheesecake no Potinho';b'Surpreenda seus convidados com essa cheesecake com calda de frutas vermelhas no pote! ';[b'1 x\xc3\xadcara de morangos picados', b'\xc2\xbd x\xc3\xadcara de mirtilos', b'\xc2\xbd x\xc3\xadcara de framboesas', b'\xc2\xbd x\xc3\xadcara de amoras', b'\xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar demerara', b'1 colher de sopa de suco de lim\xc3\xa3o', b'450g de cream cheese', b'200g de creme de leite fresco', b'2 colheres de sopa de a\xc3\xa7\xc3\xbacar ', b'1 colher de sopa de suco de lim\xc3\xa3o', b'\xc2\xbd colher de ch\xc3\xa1 de baunilha', b'1 x\xc3\xadcara de biscoito maria triturado', b'Folhas de hortel\xc3\xa3 para decorar'];[b'Levar ao fogo m\xc3\xa9dio, os morangos, os mirtilos, as framboesas, as amoras, o a\xc3\xa7\xc3\xbacar demerara e o lim\xc3\xa3o. Cozinhar por 30 minutos ou at\xc3\xa9 obter uma geleia mole, mexendo para n\xc3\xa3o grudar no fundo. Reservar para esfriar.', b'Com aux\xc3\xadlio da batedeira, bater o cream cheese, o creme de leite fresco, o a\xc3\xa7\xc3\xbacar, o suco de lim\xc3\xa3o e a baunilha.', b'Em potinhos de vidro, fazer uma fina camada de biscoito, cobrir com o creme de baunilha e finalizar com a geleia de frutas vermelhas.', b'Decorar com folhas de hortel\xc3\xa3.'];5
https://www.tastemade.com.br/videos/panelinha-de-brigadeiro;b'Panelinha de Brigadeiro';b'Voc\xc3\xaa nunca viu uma receita t\xc3\xa3o divertida e gostosa quanto essa de panelinha de brigadeiro! ';[b'450g de massa podre', b'1 lata de leite condensado', b'1 colher de sopa de manteiga', b'1 x\xc3\xadcara de chocolate meio amargo picado', b'\xc2\xbd x\xc3\xadcara de creme de leite ', b'Mirtilos para decorar', b'Hortel\xc3\xa3 para decorar'];[b'Em uma panela, levar ao fogo m\xc3\xa9dio o leite condensado e a manteiga sempre mexendo.', b'Depois que a manteiga derreter completamente, juntar o chocolate picado e seguir mexendo at\xc3\xa9 que a mistura comece a desgrudar do fundo da panela.', b'Adicionar o creme de leite e mexer bem at\xc3\xa9  que a mistura comece a soltar novamente do fundo da panela. Reservar.', b'Com \xc2\xbe da massa, forrar forminhas com pequenas por\xc3\xa7\xc3\xb5es de massa, fazer furinhos com o garfo e levar ao forno preaquecido a 180 graus por 20 minutos ou at\xc3\xa9 que estejam douradinhas.', b'Dispor o restante da massa em um pl\xc3\xa1stico, abrir com aux\xc3\xadlio de um rolo e com um cortador fazer c\xc3\xadrculos do tamanho das forminhas. Sobre cada c\xc3\xadrculo dispor uma bolinha de massa e pressionar com a ponta dos dedos para formar o pegador da tampa da panelinha.', b'Assar em forno preaquecido a 180 graus por, aproximadamente, 20 minutos ou at\xc3\xa9 que estejam douradinhas.', b'Depois de frias, rechear as panelinhas com o brigadeiro e decorar com o mirtilo e com a hortel\xc3\xa3.'];6
https://www.tastemade.com.br/videos/sobrecoxa-recheada;b'Sobrecoxa Recheada';b'A faca certa faz toda a diferen\xc3\xa7a na cozinha, utilize a Faca ideal para desossar e retirar gorduras e prepare uma deliciosa sobrecoxa recheada!';[b'4 sobrecoxas de frango', b'Sal a gosto', b'Pimenta-do-reino a gosto', b'80g de presunto em fatias', b'80g de queijo mu\xc3\xa7arela em fatias', b'300g de bacon em fatias', b'Azeite para refogar', b'100g de cebola baby', b'6 dentes de alho inteiros', b'300g de batata baby', b'200g de tomatinho cereja', b'Tomilho a gosto'];[b'Com a faca de desossar, desossar as sobrecoxas de frango, temperar com sal e pimenta-do-reino e rechear com presunto e queijo.', b'Fechar e envolver com fatias de bacon. Reservar.', b'Em uma frigideira de ferro, dispor um fo de azeite e refogar a cebola, o alho e as batatas por 5 minutos.', b'Juntar os tomatinhos e o tomilho. ', b'Temperar com sal e pimenta-do-reino e dispor os frangos recheados por cima.', b'Levar ao forno preaquecido a 180 graus por aproximadamente 40 minutos.'];
